r,Nesar,28,,32.81768,50.424258
ir,nirak deh-e bala,Nirak Deh-e Bala,35,,36.546841,51.936827
ir,niravan,Niravan,16,,35.9255,45.7047
ir,nirej,Nirej,38,,35.6717,49.0828
ir,nires,Nires,35,,36.43981,51.347901
ir,nirevand,Nirevand,13,,34.1825,47.2365
ir,nirij,Nirij,38,,35.6717,49.0828
ir,nirikh,Nirikh,33,,38.6052,46.8043
ir,nirinjeh,Nirinjeh,16,,35.129,48.0952
ir,niriz,Niriz,07,,29.1988,54.3278
ir,nirja,Nirja,38,,35.9909,49.6248
ir,nirminan,Nirminan,35,,36.418818,52.381426
ir,nir,Nir,32,,38.0346,47.9986
ir,nir,Nir,40,,31.483796,54.127627
ir,niruban,Niruban,36,,36.1955,48.5292
ir,niru'iyeh,Niru'iyeh,29,,31.092811,56.288281
ir,nirvan,Nirvan,16,,35.9255,45.7047
ir,nisakabad,Nisakabad,01,,36.6293,45.9671
ir,nisa,Nisa,11,,28.0798,56.377
ir,nisar,Nisar,28,,32.81768,50.424258
ir,nisfi,Nisfi,08,,36.845564,49.50272
ir,nishabad,Nishabad,42,,34.216111,59.570833
ir,nishaburak,Nishaburak,42,,36.462,60.3258
ir,nishabur,Nishabur,42,,36.213288,58.795755
ir,nishafun,Nishafun,42,,34.434529,60.177527
ir,nishahr,Nishahr,07,,29.1843,53.8281
ir,nishak,Nishak,37,,37.150877,55.383137
ir,nishapur,Nishapur,42,,36.213288,58.795755
ir,nishar,Nishar,04,,25.266667,60.866667
ir,nishar,Nishar,09,,34.67725,48.86697
ir,nishgu,Nishgu,42,,36.417766,56.888211
ir,nishkash,Nishkash,16,,35.4968,46.3457
ir,nish kash,Nish Kash,43,,37.026665,57.196307
ir,nish kesh,Nish Kesh,43,,37.026665,57.196307
ir,nishkish,Nishkish,43,,37.026665,57.196307
ir,nish kish,Nish Kish,43,,37.026692,57.289239
ir,nishlak,Nishlak,28,,33.9894,51.0734
ir,nish palang,Nish Palang,29,,27.767778,57.509722
ir,nishtafun,Nishtafun,42,,34.434529,60.177527
ir,nishu,Nishu,42,,34.216111,59.570833
ir,nisind,Nisind,35,,36.23523,51.499518
ir,nisi,Nisi,08,,37.055,49.891667
ir,nis kajreh,Nis Kajreh,13,,34.8598,46.1205
ir,niskeh jareh,Niskeh Jareh,13,,34.8598,46.1205
ir,nis,Nis,15,,32.216667,48.35
ir,nistan bala,Nistan Bala,29,,28.6675,58.320556
ir,nistan-e bala,Nistan-e Bala,29,,28.6675,58.320556
ir,nistan,Nistan,01,,36.2839,45.6302
ir,nivak bala,Nivak Bala,40,,32.045606,54.611705
ir,nivak,Nivak,40,,32.045606,54.611705
ir,nivand kand,Nivand Kand,16,,35.7135,47.7636
ir,nivan-e nar,Nivan-e Nar,28,,33.45846,50.38005
ir,nivan-e suq,Nivan-e Suq,28,,33.465642,50.369802
ir,niva,Niva,16,,35.2453,46.46
ir,nivan nar,Nivan Nar,28,,33.45846,50.38005
ir,nivan,Nivan,28,,33.465642,50.369802
ir,nivan soogh,Nivan Soogh,28,,33.465642,50.369802
ir,nivan suq,Nivan Suq,28,,33.465642,50.369802
ir,nivan tar,Nivan Tar,28,,33.45846,50.38005
ir,nivar-e bala,Nivar-e Bala,07,,30.130444,51.8931
ir,nivar-e `olya,Nivar-e `Olya,07,,30.130444,51.8931
ir,nivar,Nivar,07,,30.130444,51.8931
ir,nivash,Nivash,01,,36.4271,45.3992
ir,nivasht,Nivasht,34,,35.1247,50.1314
ir,nivesht,Nivesht,34,,35.1247,50.1314
ir,nivik,Nivik,41,,33.271573,59.505351
ir,nivlar,Nivlar,01,,37.3948,45.1203
ir,nivlu,Nivlu,01,,37.3948,45.1203
ir,nivun,Nivun,28,,33.465642,50.369802
ir,niwan,Niwan,28,,33.465642,50.369802
ir,niyab,Niyab,41,,32.404167,59.751111
ir,niyagan,Niyagan,03,,32.559318,50.134823
ir,niyakan,Niyakan,03,,32.559318,50.134823
ir,niya kooh,Niya Kooh,08,,37.242257,49.951251
ir,niyam kand,Niyam Kand,04,,26.3132,59.434
ir,niyanj,Niyanj,09,,35.3486,48.9173
ir,niyan,Niyan,11,,27.5496,56.8283
ir,niyan,Niyan,42,,34.423958,57.966869
ir,niyarabad,Niyarabad,09,,35.4759,48.5329
ir,niyarak,Niyarak,38,,36.5196,49.4178
ir,niyaraq,Niyaraq,32,,38.2678,48.632
ir,niyar,Niyar,09,,35.2884,49.0473
ir,niyar,Niyar,16,,35.1053,46.723
ir,niyar,Niyar,32,,38.2369,48.3273
ir,niya sar,Niya Sar,28,,33.9729,51.1489
ir,niyat chu,Niyat Chu,28,,33.334,52.7865
ir,niya vel,Niya Vel,08,,36.906579,49.974603
ir,niyaye pa'in,Niyaye Pa'in,29,,28.798611,58.291111
ir,niyaz abad,Niyaz Abad,42,,34.230901,60.244396
ir,niyaz bulah,Niyaz Bulah,16,,35.4794,47.8876
ir,niyaz,Niyaz,16,,35.4145,47.5171
ir,niyeh,Niyeh,28,,33.345652,51.869675
ir,niyeh,Niyeh,39,,34.5387,50.5095
ir,nizab,Nizab,42,,35.257555,60.009101
ir,nizal,Nizal,16,,35.3636,46.4782
ir,nizamabad,Nizamabad,07,,28.9498,54.0613
ir,nizamabad,Nizamabad,11,,28.0318,56.3439
ir,nizamabad,Nizamabad,29,,28.916,58.5502
ir,nizamabad,Nizamabad,34,,34.048809,49.732044
ir,nizamabad,Nizamabad,38,,36.2928,49.8583
ir,niza,Niza,11,,28.3884,55.9055
ir,nizar,Nizar,05,,30.758404,51.318472
ir,nizeh,Nizeh,42,,36.306667,59.689167
ir,nizel,Nizel,16,,35.3636,46.4782
ir,nizhnyaya bagmanar,Nizhnyaya Bagmanar,33,,37.4338,48.1442
ir,nizhnyaya dzhigas,Nizhnyaya Dzhigas,32,,37.7592,48.5006
ir,nizhnyaya geyran,Nizhnyaya Geyran,33,,38.7742,46.9811
ir,nizhnyaya gurman,Nizhnyaya Gurman,33,,38.7141,47.0159
ir,nizhnyaya karadzha,Nizhnyaya Karadzha,33,,38.478,45.5281
ir,nizhnyaya kerov,Nizhnyaya Kerov,33,,37.413056,48.153333
ir,nizhnyaya shayryay,Nizhnyaya Shayryay,33,,38.1935,46.6978
ir,nizuj,Nizuj,38,,36.3994,50.1251
ir,nizvimabad,Nizvimabad,36,,36.7184,48.3653
ir,nobakan,Nobakan,15,,31.4279,49.3105
ir,noband,Noband,11,,27.2629,57.0087
ir,nobgan,Nobgan,15,,31.4279,49.3105
ir,noch,Noch,35,,36.171564,52.003815
ir,nodan,Nodan,08,,37.33149,49.851374
ir,nodushan,Nodushan,40,,32.0299,53.55
ir,nofel lo shatow,Nofel lo Shatow,15,,32.033333,48.8
ir,nofut,Nofut,08,,37.2713,49.2918
ir,nogariman,Nogariman,25,,36.534448,54.840804
ir,nogarman,Nogarman,25,,36.534448,54.840804
ir,nogar,Nogar,11,,25.7417,58.8603
ir,nogdi kandi,Nogdi Kandi,32,,38.5645,48.1906
ir,nogeri,Nogeri,35,,36.397428,52.807748
ir,nogham,Nogham,07,,30.072845,51.248294
ir,noghlebar,Noghlebar,08,,36.933333,49.55
ir,noghow,Noghow,41,,32.933899,58.424856
ir,noghreh deh,Noghreh Deh,08,,37.37,49.935
ir,noglabar,Noglabar,08,,36.933333,49.55
ir,nohab,Nohab,38,,35.8425,49.4509
ir,noh boni,Noh Boni,29,,28.3448,57.7683
ir,nohendar,Nohendar,09,,34.149476,48.968196
ir,noh maleh,Noh Maleh,23,,33.512,48.7853
ir,noh man riz,Noh Man Riz,11,,26.6065,57.5953
ir,noh mili,Noh Mili,15,,32.0579,49.1925
ir,nohob,Nohob,38,,35.8425,49.4509
ir,nohom,Nohom,05,,30.809969,50.824941
ir,nohor,Nohor,33,,37.7921,46.6759
ir,noh qaneh rud,Noh Qaneh Rud,38,,36.433333,49.35
ir,noh shahreh,Noh Shahreh,09,,34.67725,48.86697
ir,noh tan,Noh Tan,07,,28.2538,53.0297
ir,nohuj,Nohuj,28,,32.9474,52.577
ir,nohur,Nohur,04,,31.012,61.6045
ir,nohur,Nohur,42,,33.933333,60.166667
ir,nojeh deh shikhlar,Nojeh Deh Shikhlar,33,,38.4891,45.9623
ir,noji,Noji,16,,35.2524,46.6025
ir,noji,Noji,36,,36.916667,48.133333
ir,nojjareh,Nojjareh,41,,32.204387,59.393294
ir,noj,Noj,35,,36.171564,52.003815
ir,nojubaran,Nojubaran,13,,34.4431,47.4198
ir,nok abad,Nok Abad,04,,28.5397,60.7595
ir,nokaikal,Nokaikal,04,,26.4309,60.5528
ir,nokarman,Nokarman,25,,36.534448,54.840804
ir,nokaykal,Nokaykal,04,,26.4309,60.5528
ir,nok dagh,Nok Dagh,01,,39.033333,45.233333
ir,nokdam,Nokdam,32,,38.966667,47.983333
ir,nok-e tappeh,Nok-e Tappeh,09,,35.033333,48.366667
ir,nokhale,Nokhale,08,,37.337222,49.469444
ir,nokhodabad,Nokhodabad,33,,37.3827,46.6422
ir,nokhod char,Nokhod Char,08,,37.280523,49.533046
ir,nokhowdak,Nokhowdak,42,,36.332,59.6018
ir,nokhowd char,Nokhowd Char,08,,37.280523,49.533046
ir,nokhowd darreh,Nokhowd Darreh,01,,36.3515,46.9079
ir,nokhowdkar,Nokhowdkar,15,,31.604444,50.051389
ir,nokhowd tappeh,Nokhowd Tappeh,13,,34.7733,47.5301
ir,nokhradi,Nokhradi,41,,32.4,59.6
ir,nokhtalu,Nokhtalu,01,,36.9909,46.6909
ir,nokhudan,Nokhudan,29,,29.9542,56.2144
ir,nokhvodabad,Nokhvodabad,33,,37.3827,46.6422
ir,nokhvod char,Nokhvod Char,08,,37.280523,49.533046
ir,nokhvodkar,Nokhvodkar,03,,31.318889,50.851389
ir,nokhvodkar,Nokhvodkar,05,,31.07136,50.531935
ir,nokhvodkar,Nokhvodkar,23,,33.048525,49.574358
ir,nokhvod tappeh,Nokhvod Tappeh,13,,34.7733,47.5301
ir,nokju,Nokju,04,,27.2144,61.7357
ir,nokredin,Nokredin,41,,32.4131,59.6042
ir,nokuch,Nokuch,04,,26.4226,60.5543
ir,nom garu,Nom Garu,29,,27.171111,57.8375
ir,nomreh dah,Nomreh Dah,15,,31.922222,49.378611
ir,nomreh do ambal,Nomreh Do Ambal,15,,32.2669,49.0503
ir,nomreh do,Nomreh Do,15,,32.2669,49.0503
ir,nomreh do-ye ambal,Nomreh Do-ye Ambal,15,,32.2669,49.0503
ir,nomreh-e dah-e tal bozan,Nomreh-e Dah-e Tal Bozan,15,,31.922222,49.378611
ir,nomreh panj,Nomreh Panj,15,,32.232,49.0827
ir,nomreh panzdah,Nomreh Panzdah,15,,30.8241,49.77
ir,nomreh vazdah,Nomreh Vazdah,15,,31.9431,49.2841
ir,nomreh yazdah,Nomreh Yazdah,15,,31.9431,49.2841
ir,nomreh-ye 1,Nomreh-ye 1,15,,31.9565,49.2993
ir,nomreh-ye 6,Nomreh-ye 6,15,,31.6428,49.2692
ir,nomreh-ye davazdah,Nomreh-ye Davazdah,15,,31.6661,49.245
ir,nomreh-ye do,Nomreh-ye Do,15,,31.439444,49.556667
ir,nomreh yek-e ambal,Nomreh Yek-e Ambal,15,,32.2831,49.0543
ir,nomreh yek,Nomreh Yek,15,,31.4342,49.4317
ir,nomreh-ye panj,Nomreh-ye Panj,15,,32.232,49.0827
ir,nomreh-ye panzdah,Nomreh-ye Panzdah,15,,31.473264,49.50609
ir,nomreh-ye seh-e kupal,Nomreh-ye Seh-e Kupal,15,,31.2427,49.1697
ir,nomreh-ye seh,Nomreh-ye Seh,15,,31.2427,49.1697
ir,nomreh-ye shesh,Nomreh-ye Shesh,15,,31.6428,49.2692
ir,nomreh-ye yazdah,Nomreh-ye Yazdah,15,,31.9431,49.2841
ir,nomreh-ye yek,Nomreh-ye Yek,15,,31.4342,49.4317
ir,nomudar kola,Nomudar Kola,35,,36.557944,52.547773
ir,nomur kola,Nomur Kola,35,,36.557944,52.547773
ir,nonah garan,Nonah Garan,32,,38.3709,48.5213
ir,nonah karan,Nonah Karan,32,,38.3709,48.5213
ir,noneh kapan,Noneh Kapan,32,,38.3709,48.5213
ir,noneh karan,Noneh Karan,32,,38.3709,48.5213
ir,nong-e bala,Nong-e Bala,11,,27.3581,56.4505
ir,nong-e pa'in,Nong-e Pa'in,11,,27.3536,56.4555
ir,nong,Nong,11,,27.3536,56.4555
ir,nooghab,Nooghab,41,,32.981254,59.920021
ir,noohdan,Noohdan,08,,37.33149,49.851374
ir,noojeh deh daragh,Noojeh Deh Daragh,33,,38.419167,45.98
ir,nook abad,Nook Abad,04,,27.130877,60.883255
ir,nookan,Nookan,13,,34.3607,47.1724
ir,nook joo,Nook Joo,04,,27.188152,60.510924
ir,nook,Nook,41,,32.676895,59.47463
ir,noomel,Noomel,37,,36.791535,54.541249
ir,noor abad kashgoo`eyeh,Noor Abad Kashgoo`eyeh,29,,30.547964,55.658066
ir,noor abad,Noor Abad,07,,27.4085,53.0062
ir,noor abad,Noor Abad,15,,31.828765,49.844969
ir,noor abad,Noor Abad,33,,38.616,45.2838
ir,noor abad,Noor Abad,36,,35.9379,48.7946
ir,noor abad pishkooh,Noor Abad Pishkooh,40,,31.734722,54.021111
ir,noor ali,Noor Ali,15,,31.9548,48.9283
ir,noosh abad,Noosh Abad,04,,28.271228,61.177085
ir,noosh abad,Noosh Abad,29,,30.8283,56.367489
ir,noqab,Noqab,42,,35.301803,59.251539
ir,noqaddeh,Noqaddeh,09,,34.513609,48.396688
ir,noqaddi,Noqaddi,09,,34.513609,48.396688
ir,noqadi,Noqadi,33,,38.8644,47.4218
ir,noqar deh,Noqar Deh,08,,37.37,49.935
ir,noqareh,Noqareh,32,,39.1227,48.1296
ir,noqdan,Noqdan,07,,28.697222,54.558889
ir,noqdeh-ye ashaqi,Noqdeh-ye Ashaqi,32,,38.5324,47.9399
ir,noqdeh-ye yukhari,Noqdeh-ye Yukhari,32,,38.4953,47.947
ir,noqdi,Noqdi,32,,38.4953,47.947
ir,noqdi-ye bala,Noqdi-ye Bala,32,,38.4953,47.947
ir,noqdi-ye `olya,Noqdi-ye `Olya,32,,38.4953,47.947
ir,noqdi-ye pa'in,Noqdi-ye Pa'in,32,,38.5324,47.9399
ir,noqlabad,Noqlabad,36,,36.828,48.802
ir,noqlan,Noqlan,07,,28.697222,54.558889
ir,noqlebar,Noqlebar,08,,36.933333,49.55
ir,noqleh bar,Noqleh Bar,08,,36.933333,49.55
ir,noql,Noql,28,,30.833333,51.65
ir,noqol,Noqol,28,,30.867545,51.653061
ir,noqondar,Noqondar,42,,36.3557,59.2988
ir,noqqadeh,Noqqadeh,09,,34.513609,48.396688
ir,noqreh deh,Noqreh Deh,08,,37.37,49.935
ir,noqsan-e kapari,Noqsan-e Kapari,29,,27.797398,58.54347
ir,noqsan,Noqsan,29,,27.79145,58.54486
ir,noqteh bandi,Noqteh Bandi,36,,36.6151,48.5714
ir,noratabad,Noratabad,42,,35.635578,59.036994
ir,normalat,Normalat,38,,36.362583,50.777603
ir,norug-makhala,Norug-Makhala,08,,36.907109,49.928125
ir,nosareh,Nosareh,15,,30.8971,48.4282
ir,noshabad,Noshabad,28,,34.0797,51.4368
ir,noshke-e-nasrat,Noshke-e-Nasrat,39,,35.1096,50.8965
ir,noshur-e `olya,Noshur-e `Olya,16,,35.0208,46.9128
ir,noshur-e sofla,Noshur-e Sofla,16,,35.0278,46.9482
ir,noshur-e vosta,Noshur-e Vosta,16,,35.0312,46.9215
ir,noshur,Noshur,16,,35.0208,46.9128
ir,noshveh,Noshveh,34,,35.2026,50.201
ir,nosk,Nosk,42,,36.471079,58.322519
ir,nosmeh,Nosmeh,13,,35.0058,46.3838
ir,nosmeh-ye `olya,Nosmeh-ye `Olya,13,,35.007222,46.382222
ir,nosmeh-ye sofla,Nosmeh-ye Soflá,13,,35.0058,46.3838
ir,nosrand,Nosrand,28,,33.4653,52.0287
ir,nosran,Nosran,28,,33.4653,52.0287
ir,nosratabad bahraz,Nosratabad Bahraz,09,,34.6921,48.0856
ir,nosratabad-e amir ghayeb,Nosratabad-e Amir Ghayeb,33,,37.1045,46.2026
ir,nosratabad-e babeh,Nosratabad-e Babeh,38,,36.0954,49.9994
ir,nosratabad-e bala,Nosratabad-e Bala,04,,29.858952,59.980548
ir,nosratabad-e bala,Nosratabad-e Bala,29,,28.3455,56.9415
ir,nosratabad-e bayeh,Nosratabad-e Bayeh,38,,36.0954,49.9994
ir,nosratabad-e behraz,Nosratabad-e Behraz,09,,34.6921,48.0856
ir,nosratabad-e bohraz,Nosratabad-e Bohraz,09,,34.6921,48.0856
ir,nosratabad-e jadid,Nosratabad-e Jadid,42,,37.433333,59.166667
ir,nosratabad-e kahnuj,Nosratabad-e Kahnuj,29,,27.9941,57.7604
ir,nosratabad-e laklak,Nosratabad-e Laklak,09,,34.6646,47.9627
ir,nosratabad-e laklar,Nosratabad-e Laklar,33,,37.0986,46.0923
ir,nosratabad-e `olya,Nosratabad-e `Olya,23,,33.9697,48.0104
ir,nosratabad-e pa'in,Nosratabad-e Pa'in,04,,29.858952,59.980548
ir,nosratabad-e qaradash,Nosratabad-e Qaradash,38,,35.5488,49.6176
ir,nosratabad-e qardash,Nosratabad-e Qardash,38,,35.5488,49.6176
ir,nosratabad-e quzan,Nosratabad-e Quzan,09,,34.4383,48.8277
ir,nosratabad-e seh dangeh,Nosratabad-e Seh Dangeh,29,,28.3479,56.9297
ir,nosratabad-e shapuri,Nosratabad-e Shapuri,29,,28.3455,56.9415
ir,nosratabad-e sofla,Nosratabad-e Sofla,23,,33.9708,48.0164
ir,nosratabad-e tarhani,Nosratabad-e Tarhani,23,,33.8481,48.2641
ir,nosrat abad hoomeh,Nosrat Abad Hoomeh,40,,31.959884,54.288165
ir,nosrat abad kahnooj,Nosrat Abad Kahnooj,29,,27.9941,57.7604
ir,nosratabad,Nosratabad,01,,36.6111,47.2187
ir,nosratabad,Nosratabad,04,,28.208584,61.243107
ir,nosratabad,Nosratabad,05,,30.4723,50.4842
ir,nosratabad,Nosratabad,07,,28.2894,55.1943
ir,nosratabad,Nosratabad,08,,38.1198,48.8947
ir,nosratabad,Nosratabad,09,,34.4383,48.8277
ir,nosratabad,Nosratabad,13,,34.8992,47.4012
ir,nosratabad,Nosratabad,15,,32.3847,48.891
ir,nosratabad,Nosratabad,16,,34.9612,47.2637
ir,nosratabad,Nosratabad,23,,33.3634,49.3956
ir,nosratabad,Nosratabad,26,,35.655,51.005833
ir,nosratabad,Nosratabad,29,,28.3455,56.9415
ir,nosratabad,Nosratabad,33,,37.1045,46.2026
ir,nosratabad,Nosratabad,34,,33.9954,50.7876
ir,nosratabad,Nosratabad,35,,36.501575,52.07352
ir,nosratabad,Nosratabad,36,,36.2078,48.3795
ir,nosratabad,Nosratabad,37,,36.936999,54.827452
ir,nosratabad,Nosratabad,38,,35.5488,49.6176
ir,nosratabad,Nosratabad,40,,31.0376,53.3587
ir,nosratabad,Nosratabad,41,,31.465789,60.725788
ir,nosratabad,Nosratabad,42,,34.918902,60.457438
ir,nosrat abad,Nosrat Abad,43,,37.034722,56.7425
ir,nosratabad shahediyeh,Nosratabad Shahediyeh,40,,31.959884,54.288165
ir,nosratab-e bala,Nosratab-e Bala,29,,28.3455,56.9415
ir,nosrati,Nosrati,07,,30.104963,51.494611
ir,nosratiyeh,Nosratiyeh,39,,34.220255,50.479087
ir,nosrati-ye sar anbar-e kalantari,Nosrati-ye Sar Anbar-e Kalantari,23,,33.683333,47.85
ir,nosrat kola,Nosrat Kola,35,,36.625233,52.600828
ir,nosrat,Nosrat,07,,28.2894,55.1943
ir,nossareh,Nossareh,15,,30.909,48.3994
ir,nostratabad,Nostratabad,40,,31.959884,54.288165
ir,nosuhabad,Nosuhabad,42,,36.3293,59.4183
ir,notagi,Notagi,15,,31.848889,49.752222
ir,notarkani nimdad,Notarkani Nimdad,29,,28.004897,58.906192
ir,notarkani-ye nimdad,Notarkani-ye Nimdad,29,,28.004897,58.906192
ir,noudi,Noudi,32,,37.345,48.450278
ir,noudy,Noudy,32,,37.345,48.450278
ir,nou,Nou,08,,37.8574,48.6605
ir,novabi,Novabi,33,,38.0476,46.0406
ir,novadeh pir,Novadeh Pir,33,,38.0476,46.0406
ir,novadi,Novadi,33,,38.175,45.7327
ir,novady,Novady,33,,38.175,45.7327
ir,novakan,Novakan,04,,26.6103,61.5642
ir,novalak,Novalak,04,,25.766732,59.185374
ir,novan,Novan,16,,35.1899,46.3587
ir,nova,Nova,25,,35.461138,54.629354
ir,nova,Nova,33,,37.416,46.2238
ir,nova,Nova,43,,37.689438,57.401478
ir,novashnaq,Novashnaq,32,,38.4238,48.3843
ir,novastalkh,Novastalkh,08,,37.340358,49.742744
ir,noveh,Noveh,25,,35.556652,56.777515
ir,noveyeh,Noveyeh,07,,29.9007,53.9672
ir,novik,Novik,41,,33.271573,59.505351
ir,novin,Novin,16,,35.1899,46.3587
ir,noviz,Noviz,44,,36.195312,50.863884
ir,nov,Nov,08,,37.6495,48.6898
ir,novork,Novork,29,,28.3574,58.1972
ir,nowabad-e fazel,Nowabad-e Fazel,35,,36.485872,52.3524
ir,nowabad,Nowabad,01,,36.3372,45.4922
ir,nowabad,Nowabad,03,,32.209264,50.808041
ir,nowabad,Nowabad,07,,27.7236,52.6098
ir,nowabad,Nowabad,09,,35.1332,48.7645
ir,nowabad,Nowabad,15,,30.3954,48.2564
ir,nowabad,Nowabad,35,,36.211789,52.920361
ir,nowabad,Nowabad,38,,35.5879,49.4837
ir,nowabad,Nowabad,42,,36.077926,58.482063
ir,now`adi,Now`adi,08,,37.8559,48.6492
ir,now astalakh,Now Astalakh,08,,37.340358,49.742744
ir,now bagan,Now Bagan,15,,31.4279,49.3105
ir,now bagh,Now Bagh,42,,36.777332,57.193461
ir,now bahar-e gholaman,Now Bahar-e Gholaman,42,,35.011137,60.305114
ir,now bahar-e kordian,Now Bahar-e Kordian,42,,34.923047,60.3523
ir,nowbahar hoomeh,Nowbahar Hoomeh,29,,30.4303,56.1189
ir,nowbahar,Nowbahar,01,,36.3687,46.4327
ir,now bahar,Now Bahar,07,,28.8493,55.025
ir,now bahar,Now Bahar,16,,35.799,47.2053
ir,now bahar,Now Bahar,28,,32.9331,52.7584
ir,now bahar,Now Bahar,29,,30.4303,56.1189
ir,nowbahar,Nowbahar,34,,34.797294,49.834224
ir,now bahar,Now Bahar,41,,34.003139,58.550288
ir,now bahar,Now Bahar,42,,34.529851,57.948321
ir,nowbahar,Nowbahar,42,,35.98174,59.116201
ir,now bahar,Now Bahar,42,,36.590515,59.21987
ir,nowbahar,Nowbahar,42,,35.291944,59.215
ir,now bahar,Now Bahar,42,,36.08244,58.966012
ir,now bandan-e bala,Now Bandan-e Bala,04,,25.489993,61.183059
ir,now bandan,Now Bandan,04,,25.489993,61.183059
ir,now bandegan,Now Bandegan,07,,28.8542,53.8259
ir,now band-e jadid,Now Band-e Jadid,11,,27.2576,57.0357
ir,now band-e qadim,Now Band-e Qadim,11,,27.2629,57.0087
ir,nowbandian-e bala,Nowbandian-e Bala,04,,25.489993,61.183059
ir,nowbandian-e baluchi,Nowbandian-e Baluchi,04,,25.473924,61.165584
ir,nowbandian-e kafeh,Nowbandian-e Kafeh,04,,25.49598,61.177461
ir,nowbandian-e pa'in,Nowbandian-e Pa'in,04,,25.49598,61.177461
ir,nowbandian,Nowbandian,04,,25.489993,61.183059
ir,now band,Now Band,11,,27.2629,57.0087
ir,nowbaran,Nowbaran,34,,35.1294,49.7089
ir,nowbar,Nowbar,01,,36.535,46.0141
ir,nowbast,Nowbast,11,,27.3275,56.6855
ir,nowbegan,Nowbegan,15,,31.4279,49.3105
ir,nowbeh,Nowbeh,07,,29.9007,53.9672
ir,now bezenjan,Now Bezenjan,29,,29.2466,56.6976
ir,now bijar mahalleh,Now Bijar Mahalleh,08,,37.392107,49.931945
ir,nowbijar,Nowbijar,08,,37.236655,50.020801
ir,now bijar,Now Bijar,35,,36.403424,52.685967
ir,nowbonyad,Nowbonyad,04,,26.562717,59.559954
ir,nowbonyad,Nowbonyad,07,,29.012778,52.567778
ir,nowbonyad,Nowbonyad,28,,32.7179,52.6585
ir,now bonyad,Now Bonyad,42,,36.0399,59.1457
ir,now bustan,Now Bustan,29,,28.3359,58.423
ir,nowchah,Nowchah,42,,36.3424,59.4279
ir,now chah,Now Chah,42,,36.4381,59.6007
ir,now chaman,Now Chaman,37,,36.76528,54.30555
ir,now changu'iyeh,Now Changu'iyeh,29,,29.984444,55.749167
ir,nowcheh,Nowcheh,13,,35.1808,46.2544
ir,now dad,Now Dad,07,,28.6962,52.9698
ir,nowdan,Nowdan,07,,29.80144,51.69419
ir,nowdan,Nowdan,08,,37.33149,49.851374
ir,nowdan,Nowdan,41,,32.753408,59.124385
ir,now daramad,Now Daramad,28,,32.458608,51.590916
ir,now dar amad,Now Dar Amad,28,,32.458608,51.590916
ir,nowdaran,Nowdaran,07,,28.8183,52.4684
ir,nowdar,Nowdar,11,,27.1313,57.2677
ir,now dar,Now Dar,11,,27.1313,57.2677
ir,now dar,Now Dar,15,,32.8741,49.0239
ir,nowdar,Nowdar,23,,33.566667,49.15
ir,nowdar,Nowdar,41,,32.753408,59.124385
ir,now darreh,Now Darreh,42,,36.311111,59.512222
ir,now dasheh,Now Dasheh,13,,35.1808,46.2544
ir,now dasht,Now Dasht,29,,29.878,56.6374
ir,now dasht,Now Dasht,35,,36.530054,53.125133
ir,now dehak,Now Dehak,35,,36.543671,52.532719
ir,now dehak,Now Dehak,38,,35.9674,49.6023
ir,now deh `ali naqi khan,Now Deh `Ali Naqi Khan,37,,37.083333,55.25
ir,now dehan,Now Dehan,42,,36.433642,57.847321
ir,now deh arbab,Now Deh Arbab,42,,36.465,57.6404
ir,nowdeh bala va pa'in,Nowdeh Bala va Pa'in,08,,37.404894,49.815354
ir,now deh bam,Now Deh Bam,43,,36.957685,57.937561
ir,nowdeh borj,Nowdeh Borj,41,,33.1,59.766667
ir,nowdeh-e arbabi,Nowdeh-e Arbabi,25,,35.212527,52.323552
ir,now deh-e arbab,Now Deh-e Arbab,42,,36.465,57.6404
ir,now deh-e bala,Now Deh-e Bala,08,,36.67669,49.728497
ir,nowdeh-e bala,Nowdeh-e Bala,41,,32.533333,60.516667
ir,now deh-e bala,Now Deh-e Bala,42,,36.3866,59.5261
ir,now deh-e esma`il khani,Now Deh-e Esma`il Khani,37,,37.083333,55.25
ir,now deh-e esma`il khan,Now Deh-e Esma`il Khan,37,,37.064722,55.267778
ir,now deh-e gonabad,Now Deh-e Gonabad,42,,34.371076,58.747279
ir,now deh-e hajjilar,Now Deh-e Hajjilar,37,,37.064722,55.267778
ir,now deh-e hajji sharif,Now Deh-e Hajji Sharif,37,,36.938302,54.569208
ir,nowdeh-e hajnabi,Nowdeh-e Hajnabi,34,,34.567966,49.751063
ir,now deh-e harazpey,Now Deh-e Harazpey,35,,36.516554,52.367857
ir,now deh-e katul,Now Deh-e Katul,37,,36.916015,54.847268
ir,nowdeh-e khaleseh,Nowdeh-e Khaleseh,25,,35.206667,52.303333
ir,now deh-e khanduz,Now Deh-e Khanduz,37,,37.083333,55.25
ir,nowdeh-e kohneh,Nowdeh-e Kohneh,16,,36.0267,45.923
ir,nowdeh-e lakvan,Nowdeh-e Lakvan,38,,36.021,49.9294
ir,now deh-e lakvan,Now Deh-e Lakvan,38,,36.021,49.9294
ir,now deh-e malek,Now Deh-e Malek,37,,36.88381,54.650464
ir,now deh-e markhal,Now Deh-e Markhal,08,,37.2455,49.4493
ir,now deh-e najafabad,Now Deh-e Najafabad,34,,34.462498,49.817218
ir,now deh-e pa`in,Now Deh-e Pa`in,08,,36.675415,49.733421
