ngchiang,Lungchiang,04,,23.3997222,120.1744444
tw,mingfa,Mingfa,04,,22.5333333,120.6
tw,mingfatsun,Mingfatsun,04,,22.5333333,120.6
tw,mingholi,Mingholi,04,,23.6166667,120.4333333
tw,mingho,Mingho,04,,23.1,120.3333333
tw,minghotsun,Minghotsun,04,,23.1,120.3333333
tw,minghua,Minghua,04,,23.6,120.4333333
tw,minghuatsun,Minghuatsun,04,,23.6,120.4333333
tw,minghu,Minghu,04,,24.8,121.1833333
tw,mingli,Mingli,04,,23.2,121.25
tw,minglitsun,Minglitsun,04,,23.2,121.25
tw,minglu,Minglu,04,,22.9166667,121.0833333
tw,mingte,Mingte,04,,23.6969444,120.8538889
tw,mingteshe,Mingteshe,04,,23.9166667,121.4666667
tw,mingtetsun,Mingtetsun,04,,23.6969444,120.8538889
tw,mingtou,Mingtou,04,,23.1505556,120.4194444
tw,mingtsutsun,Mingtsutsun,04,,23.2166667,120.6833333
tw,minho,Minho,04,,23.7972222,120.9169444
tw,minhotsun,Minhotsun,04,,23.4666667,120.5833333
tw,minhsiungchen,Minhsiungchen,04,,23.5577778,120.43
tw,minhsiungchuang,Minhsiungchuang,04,,23.5577778,120.43
tw,minhsiung,Minhsiung,04,,23.5577778,120.43
tw,minili,Minili,04,,24.0166667,121.6166667
tw,minning,Minning,04,,23.8833333,120.4166667
tw,minshan,Minshan,04,,24.3333333,120.6166667
tw,minsheng,Minsheng,04,,22.9333333,120.45
tw,minshengtsun,Minshengtsun,04,,23.2738889,120.7216667
tw,mintechiao,Mintechiao,04,,24.2,120.7666667
tw,mintsuchiao,Mintsuchiao,04,,24.0666667,120.8833333
tw,mintsu,Mintsu,04,,23.2227778,120.6930556
tw,mintsutsun,Mintsutsun,04,,23.2166667,120.6833333
tw,mipokeng,Mipokeng,03,,25.0166667,121.5833333
tw,mishihyuan,Mishihyüan,04,,22.95,120.3833333
tw,mitochuang,Mitochuang,04,,22.7833333,120.2333333
tw,mito,Mito,04,,22.7833333,120.2333333
tw,mitsang,Mitsang,04,,25.15,121.4333333
tw,miulan,Miulan,04,,25.0166667,121.0333333
tw,mojuhsiang,Mojuhsiang,04,,24.9833333,121.6333333
tw,mokan,Mokan,04,,24.9666667,121.6833333
tw,mokantsun,Mokantsun,04,,24.9666667,121.6833333
tw,molin,Molin,04,,23.3813889,120.3352778
tw,molintsun,Molintsun,04,,23.3813889,120.3352778
tw,mopitan,Mopitan,04,,24.9333333,121.7166667
tw,moshihkeng,Moshihkeng,04,,24.9666667,121.6833333
tw,motaian,Motaian,04,,23.6666667,121.4166667
tw,motzukeng,Motzukeng,04,,23.8333333,120.7166667
tw,motzu,Motzu,04,,24.9666667,121.6833333
tw,motzutsun,Motzutsun,04,,24.9666667,121.6833333
tw,motzutunyuan,Motzutunyüan,04,,24.0833333,120.65
tw,mouchifulatangshe,Mouchifulatangshe,04,,24.1,121.6
tw,moukopupulushe,Moukopupulushe,04,,24.1833333,121.1833333
tw,moyuanlu,Moyüanlu,04,,24.0833333,120.65
tw,msishan,Msishan,04,,23.5808333,120.5608333
tw,mucha,Mucha,03,,24.9833333,121.5666667
tw,mucha,Mucha,04,,22.9,120.4666667
tw,muchilan,Muchilan,04,,23.8891667,120.9675
tw,muchiliao,Muchiliao,04,,23.3666667,120.45
tw,muhsuanchuang,Muhsüanchuang,04,,23.8833333,120.55
tw,muichuang,Muichuang,04,,23.8833333,120.55
tw,muju,Muju,04,,24.9833333,121.6333333
tw,mukuakeng,Mukuakeng,04,,23.1983333,120.6061111
tw,mukuatan,Mukuatan,04,,23.6666667,120.65
tw,mukung,Mukung,04,,23.05,120.4166667
tw,mulilan,Mulilan,04,,23.8891667,120.9675
tw,muliliao,Muliliao,04,,23.5333333,120.5666667
tw,mulinan,MuLiNan,04,,23.8891667,120.9675
tw,mulin,Mulin,04,,23.5727778,120.2416667
tw,mululan,Mulülan,04,,23.8891667,120.9675
tw,mushaliao,Mushaliao,04,,23.5333333,120.5166667
tw,mushan,Mushan,03,,24.9833333,121.5666667
tw,mushan,Mushan,04,,24.6666667,121.15
tw,mushuangchitsui,Mushuangchitsui,04,,24.0333333,120.75
tw,mushuanghsitsui,Mushuanghsitsui,04,,24.0333333,120.75
tw,mutanhsiang,Mutanhsiang,04,,22.1255556,120.7722222
tw,mutanlushe,Mutanlushe,04,,22.2,120.7333333
tw,mutan,Mutan,04,,22.1255556,120.7722222
tw,mutanshe,Mutanshe,04,,22.15,120.8
tw,mutantsun,Mutantsun,04,,22.1769444,120.8361111
tw,mutanwan,Mutanwan,04,,22.2,120.8666667
tw,muwuluntzu,Muwuluntzu,04,,23.85,120.6333333
tw,nachieh,Nachieh,04,,22.8666667,121.1833333
tw,nale,Nale,04,,24.6833333,121.2333333
tw,naliang,Naliang,04,,22.45,120.8333333
tw,nalo,Nalo,04,,24.6833333,121.2333333
tw,nana,Nana,04,,23.4666667,121.4833333
tw,nananli,Nananli,04,,24.0666667,120.5
tw,nanan,Nanan,04,,22.5,120.55
tw,nanantsun,Nanantsun,04,,22.4666667,120.5
tw,nanao,Nanao,04,,24.4666667,121.8
tw,nanchangli,Nanchangli,04,,24.6666667,121.7666667
tw,nanchang,Nanchang,04,,23.6166667,120.5333333
tw,nanchangtsun,Nanchangtsun,04,,23.9666667,121.5666667
tw,nanchen,Nanchen,04,,23.9,120.55
tw,nanchentsun,Nanchentsun,04,,23.9,120.55
tw,nanchiangchiu,Nanchiangchiu,04,,23.9166667,120.55
tw,nanchiang,Nanchiang,03,,25.0527778,121.5997222
tw,nanchiang,Nanchiang,04,,23.9166667,120.85
tw,nanchiangsanchungpu,Nanchiangsanchungpu,03,,25.0527778,121.5997222
tw,nanchiangtakeng,Nanchiangtakeng,04,,25.0333333,121.6333333
tw,nanchiangtsun,Nanchiangtsun,04,,23.5666667,120.3
tw,nanchiangtzu,Nanchiangtzu,03,,25.0275,121.61
tw,nanchiangtzu,Nanchiangtzu,04,,25.0833333,121.45
tw,nanchiaoli,Nanchiaoli,04,,24.7333333,121.7333333
tw,nanchiao,Nanchiao,04,,24.0666667,120.4333333
tw,nanchieh,Nanchieh,04,,24.2666667,120.5333333
tw,nanchien,Nanchien,04,,24.2666667,120.5333333
tw,nanchihsintsun,Nanchihsintsun,04,,22.8166667,120.5666667
tw,nanchi,Nanchi,04,,23.1788889,120.4847222
tw,nanchingliao,Nanchingliao,04,,23.55,120.5666667
tw,nanchingli,Nanchingli,04,,24.7166667,121.75
tw,nanching,Nanching,04,,23.4147222,120.3844444
tw,nanchingtso,Nanchingtso,04,,23.5166667,120.5833333
tw,nanchinli,Nanchinli,04,,24.7166667,121.75
tw,nanchouli,Nanchouli,04,,22.85,120.45
tw,nanchou,Nanchou,04,,22.4833333,120.5
tw,nanchuang,Nanchuang,04,,24.5997222,120.9986111
tw,nanchuangtsun,Nanchuangtsun,04,,24.35,120.5666667
tw,nanchuan,NanChuan,04,,23.1,120.35
tw,nanchuhu,Nanchuhu,04,,23.2833333,121.4166667
tw,nanchuli,Nanchuli,04,,23.4166667,120.2333333
tw,nanchu,Nanchu,04,,24.6852778,120.8788889
tw,nanchun,Nanchün,04,,22.8166667,120.5833333
tw,nanchutsun,Nanchutsun,04,,23.4166667,120.2333333
tw,nanchutzuchiao,Nanchutzuchiao,04,,23.2711111,120.2452778
tw,nanfangao,Nanfangao,04,,24.5833333,121.8666667
tw,nanfangli,Nanfangli,04,,24.4333333,120.6333333
tw,nanfang,Nanfang,04,,24.4333333,120.6333333
tw,nanfengliao,Nanfengliao,04,,24.0166667,120.6
tw,nanfu,Nanfu,04,,23.65,121.45
tw,nanfutsun,Nanfutsun,04,,22.3333333,120.3666667
tw,nangchiang,Nangchiang,03,,25.0527778,121.5997222
tw,nanhaicha,Nanhaicha,04,,24.6666667,120.8166667
tw,nanhai,Nanhai,04,,23.2,119.4166667
tw,nanhaipu,Nanhaipu,04,,23.1211111,120.1908333
tw,nanhaitsun,Nanhaitsun,04,,23.2,119.4166667
tw,nanholi,Nanholi,04,,24.4405556,120.7272222
tw,nanho,Nanho,04,,24.4405556,120.7272222
tw,nanhotsun,Nanhotsun,04,,22.4333333,120.6333333
tw,nanhsiangtsun,Nanhsiangtsun,04,,23.4166667,120.4666667
tw,nanhsichuang,Nanhsichuang,04,,23.1788889,120.4847222
tw,nanhsihsiang,Nanhsihsiang,04,,23.1788889,120.4847222
tw,nanhsihu,Nanhsihu,04,,22.3,120.6333333
tw,nanhsikeng,Nanhsikeng,04,,24.55,120.8
tw,nanhsi,Nanhsi,04,,23.1788889,120.4847222
tw,nanhsingli,Nanhsingli,04,,24.0666667,120.5333333
tw,nanhsing,Nanhsing,04,,22.3097222,120.8888889
tw,nanhsingtsun,Nanhsingtsun,04,,23.4969444,120.3847222
tw,nanhsinli,Nanhsinli,04,,23.4969444,120.3847222
tw,nanhsin,Nanhsin,04,,23.4969444,120.3847222
tw,nanhsintsun,Nanhsintsun,04,,23.4969444,120.3847222
tw,nanhsitsun,Nanhsitsun,04,,23.1788889,120.4847222
tw,nanhsiung,Nanhsiung,01,,24.4441667,118.4222222
tw,nanhuachuang,Nanhuachuang,04,,23.0447222,120.4761111
tw,nanhuahsiang,Nanhuahsiang,04,,23.0447222,120.4761111
tw,nanhuakung,Nanhuakung,04,,23.95,120.6333333
tw,nanhua,Nanhua,04,,22.7833333,120.5833333
tw,nanhuatsun,Nanhuatsun,04,,22.7833333,120.5833333
tw,nanhuchitou,Nanhuchitou,04,,23.2,119.4166667
tw,nanhukeng,Nanhukeng,04,,24.4166667,120.85
tw,nanhuli,Nanhuli,04,,24.7833333,121.15
tw,nanhu,Nanhu,04,,24.4,120.8666667
tw,nanili,Nanili,04,,24.7333333,120.9333333
tw,nani,Nani,04,,24.7333333,120.9333333
tw,nanjenlu,Nanjenlu,04,,22.0883333,120.8877778
tw,nankang,Nankang,03,,25.0527778,121.5997222
tw,nankang,Nankang,04,,23.25,120.25
tw,nankangtakeng,Nankangtakeng,04,,25.0333333,121.6333333
tw,nankangtsun,Nankangtsun,04,,23.2,119.4333333
tw,nankangtzu,Nankangtzu,03,,25.0275,121.61
tw,nankangtzu,Nankangtzu,04,,25.0833333,121.45
tw,nankan,Nankan,04,,25.0483333,121.2938889
tw,nankanting,Nankanting,04,,25.05,121.3
tw,nankantsun,Nankantsun,04,,25.0497222,121.2658333
tw,nankengli,Nankengli,04,,24.9333333,121.4333333
tw,nankeng,Nankeng,04,,22.65,121.0166667
tw,nankengtsun,Nankengtsun,04,,22.95,120.35
tw,nankengwei,Nankengwei,04,,24.6166667,120.85
tw,nankou,Nankou,04,,24.0333333,120.5333333
tw,nankoutsun,Nankoutsun,04,,24.0333333,120.5333333
tw,nankungkuan,Nankungkuan,04,,23.7333333,120.2
tw,nankunshen,Nankunshen,04,,23.2833333,120.1333333
tw,nankunwumiao,Nankunwumiao,04,,23.2833333,120.1333333
tw,nanliaokou,Nanliaokou,04,,23.2666667,120.4666667
tw,nanliao,Nanliao,04,,22.7611111,120.2363889
tw,nanliaopin,Nanliaopin,04,,24.8472222,120.9291667
tw,nanliaotsun,Nanliaotsun,04,,22.7611111,120.2363889
tw,nanli,Nanli,04,,24.05,120.6333333
tw,nanlitsun,Nanlitsun,04,,24.05,120.6333333
tw,nanliu,Nanliu,04,,24.05,120.6833333
tw,nanliutsun,Nanliutsun,04,,24.05,120.6833333
tw,nanlung,Nanlung,04,,22.4833333,120.45
tw,nanlungtsun,Nanlungtsun,04,,22.4833333,120.45
tw,nanman,Nanman,02,,22.6872222,120.3030556
tw,nanmeili,Nanmeili,04,,24.0666667,120.5166667
tw,nanmei,Nanmei,04,,24.0666667,120.5166667
tw,nanmen,Nanmen,02,,22.6872222,120.3030556
tw,nannei,NanNei,04,,23.3363889,120.2547222
tw,nanningli,Nanningli,04,,24.5833333,121.85
tw,nanning,Nanning,04,,24.5833333,121.85
tw,nanpangliao,Nanpangliao,04,,24.9833333,121.6166667
tw,nanpao,Nanpao,04,,22.9666667,120.2666667
tw,nanpaotsun,Nanpaotsun,04,,22.9666667,120.2666667
tw,nanpeikeng,Nanpeikeng,04,,24.5833333,120.7166667
tw,nanpeishihliao,Nanpeishihliao,04,,23.2,120.2333333
tw,nanpienshanhsia,Nanpienshanhsia,04,,24.35,120.75
tw,nanpingchiao,Nanpingchiao,04,,24.6166667,120.9166667
tw,nanpingli,Nanpingli,04,,22.4397222,120.4677778
tw,nanping,Nanping,04,,22.4397222,120.4677778
tw,nanpu,Nanpu,04,,23.2141667,120.3058333
tw,nansanchan,Nansanchan,04,,24.1,121.6
tw,nanshakengchiao,Nanshakengchiao,04,,24.7333333,121.15
tw,nanshanchi,Nanshanchi,04,,24.0166667,121.0833333
tw,nanshan chi,Nanshan Chi,04,,24.0166667,121.0833333
tw,nanshang,Nanshang,04,,25.0338889,121.3411111
tw,nanshangtsun,Nanshangtsun,04,,25.0338889,121.3411111
tw,nanshanhsi,Nanshanhsi,04,,24.0166667,121.0833333
tw,nanshanlu,Nanshanlu,04,,22.0833333,120.8666667
tw,nanshan,Nanshan,01,,24.4841667,118.3022222
tw,nanshan,Nanshan,04,,24.4333333,121.3666667
tw,nanshanping,NanShanPing,04,,25.05,121.7833333
tw,nanshantou,Nanshantou,01,,24.4108333,118.2183333
tw,nanshantsun,Nanshantsun,04,,25.05,121.7833333
tw,nansheko,Nansheko,04,,24.95,121.45
tw,nanshekou,Nanshekou,04,,24.25,120.6666667
tw,nansheli,Nansheli,04,,24.2666667,120.55
tw,nanshe,Nanshe,04,,24.2666667,120.55
tw,nanshenghu,Nanshenghu,04,,22.8,120.45
tw,nanshengli,Nanshengli,04,,22.8163889,120.4611111
tw,nansheng,Nansheng,04,,22.8163889,120.4611111
tw,nanshihchiao,Nanshihchiao,04,,23.1833333,120.25
tw,nanshihhuchiao,Nanshihhuchiao,04,,22.3,120.6333333
tw,nanshihhu,Nanshihhu,04,,22.3,120.6333333
tw,nanshihkang,Nanshihkang,04,,25.2605556,121.4794444
tw,nanshihkeng,Nanshihkeng,04,,23.0,120.4833333
tw,nanshihli,Nanshihli,04,,23.1833333,120.25
tw,nanshihlin,Nanshihlin,04,,24.3833333,120.7
tw,nanshihlun,Nanshihlun,04,,22.7833333,120.4
tw,nanshih,Nanshih,04,,24.1766667,120.8811111
tw,nanshihpu,Nanshihpu,04,,22.0833333,120.75
tw,nanshihshan,Nanshihshan,04,,24.5666667,120.7333333
tw,nanshihtso,Nanshihtso,04,,24.35,120.5666667
tw,nanshihtsun,Nanshihtsun,04,,24.1766667,120.8811111
tw,nanshihtzu,Nanshihtzu,04,,22.8833333,120.3833333
tw,nansungli,Nansungli,04,,24.2666667,120.7333333
tw,nansung,Nansung,04,,22.5833333,120.3333333
tw,nantan,Nantan,04,,22.9833333,120.2666667
tw,nantatiehkeng,Nantatiehkeng,04,,24.8166667,121.1
tw,nantawo,Nantawo,04,,24.4666667,120.9666667
tw,nantien,Nantien,04,,22.2647222,120.8830556
tw,nantiliao,Nantiliao,04,,23.7833333,120.35
tw,nanti,Nanti,04,,23.9166667,120.5666667
tw,nantitsun,Nantitsun,04,,23.9166667,120.5666667
tw,nantouchieh,Nantouchieh,04,,23.9088889,120.6847222
tw,nantouhsien,Nantouhsien,04,,23.9088889,120.6847222
tw,nantou,Nantou,04,107219,23.9088889,120.6847222
tw,nantow,Nantow,04,,23.9088889,120.6847222
tw,nantseng,Nantseng,04,,23.8833333,120.5333333
tw,nantsengtso,Nantsengtso,04,,23.8833333,120.5333333
tw,nantsengtsun,Nantsengtsun,04,,23.8833333,120.5333333
tw,nantsochuang,Nantsochuang,04,,23.7716667,120.4544444
tw,nantsunli,Nantsunli,04,,23.9666667,120.9333333
tw,nantsun,Nantsun,04,,23.9833333,120.9166667
tw,nantunchuang,Nantunchuang,04,,24.1386111,120.6397222
tw,nantunghsiaowan,Nantunghsiaowan,04,,24.5,120.6833333
tw,nantungli,Nantungli,04,,23.9666667,120.6
tw,nantun,Nantun,04,,24.1386111,120.6397222
tw,nantzuchiao,Nantzuchiao,04,,23.5166667,120.5166667
tw,nantzuchuang,Nantzuchuang,02,,22.7261111,120.3216667
tw,nantzukeng,Nantzukeng,04,,22.9166667,120.35
tw,nantzukou,Nantzukou,04,,24.8333333,121.2833333
tw,nantzuliao,Nantzuliao,04,,23.55,120.5666667
tw,nantzu,Nantzu,02,,22.7261111,120.3216667
tw,nantzu,Nantzu,04,,23.65,120.5333333
tw,nantzupu,Nantzupu,04,,23.8333333,120.6666667
tw,nantzutsun,Nantzutsun,04,,23.75,120.4
tw,nanwangan,Nanwangan,04,,22.5,120.5
tw,nanwang,Nanwang,04,,22.7833333,121.1
tw,nanwangtien,Nanwangtien,04,,24.1166667,120.5833333
tw,nanwangtsun,Nanwangtsun,04,,22.7833333,121.1
tw,nanwan,Nanwan,04,,21.9591667,120.7686111
tw,nanwanshe,Nanwanshe,04,,24.4166667,120.9
tw,nanwantou,Nanwantou,04,,25.1316667,121.3663889
tw,nanweili,Nanweili,04,,24.05,120.5333333
tw,nanwei,Nanwei,04,,24.05,120.5333333
tw,nanwenli,Nanwenli,04,,23.0833333,120.2166667
tw,nanwo,Nanwo,04,,24.4833333,120.75
tw,nanyali,Nanyali,04,,25.1202778,121.8869444
tw,nanya,Nanya,03,,25.1,121.5166667
tw,nanya,Nanya,04,,23.8333333,120.7
tw,nanyangli,Nanyangli,04,,24.25,120.7333333
tw,nanyang,Nanyang,04,,24.25,120.7166667
tw,nanyaoli,Nanyaoli,04,,24.0666667,120.5333333
tw,nanyatsun,Nanyatsun,04,,23.8333333,120.7
tw,nanyen,Nanyen,04,,23.2833333,121.2666667
tw,nanyenshe,Nanyenshe,04,,23.2833333,121.2666667
tw,nanyuan,Nanyüan,04,,23.9333333,120.35
tw,nanyuehmei,Nanyüehmei,04,,23.8666667,121.5333333
tw,naokuan,Naokuan,04,,24.1333333,120.7333333
tw,naoliao,Naoliao,03,,25.0333333,121.6166667
tw,naoliao,Naoliao,04,,24.5333333,121.0833333
tw,naopingtso,Naopingtso,04,,23.9,120.5166667
tw,napalin,Napalin,04,,23.0708333,120.3530556
tw,naputsun,Naputsun,04,,24.35,120.5666667
tw,neian,Neian,04,,22.85,120.3833333
tw,neianshe,Neianshe,04,,23.5666667,119.5
tw,neiantsun,Neiantsun,04,,23.5666667,119.5
tw,neicha,Neicha,04,,24.8666667,121.2666667
tw,neicheng,Neicheng,04,,23.95,120.7833333
tw,neichengtsun,Neichengtsun,04,,24.7166667,121.6833333
tw,neichiangtsun,Neichiangtsun,04,,23.1166667,120.3666667
tw,neichiaokung,Neichiaokung,04,,23.5333333,120.5333333
tw,neichiao,Neichiao,04,,22.0666667,120.7166667
tw,neichiataokeng,Neichiataokeng,04,,23.9,120.9666667
tw,neichichou,Neichichou,04,,23.4361111,120.41
tw,neichinei,Neichinei,04,,23.3833333,120.4666667
tw,neichingpu,Neichingpu,04,,23.55,120.4
tw,neichiufen,Neichiufen,04,,25.1,121.85
tw,neichoutzu,Neichoutzu,04,,23.35,120.4333333
tw,neichuangko,Neichuangko,04,,23.35,120.4166667
tw,neichuang,Neichuang,04,,22.7666667,120.3
tw,neichuangtzu,Neichuangtzu,04,,22.5333333,120.45
tw,neichuchiao,Neichuchiao,04,,24.1,120.8
tw,neifengtzulin,Neifengtzulin,04,,24.0,121.05
tw,neihaichien,Neihaichien,04,,25.0844444,121.1891667
tw,neihai,Neihai,04,,25.0844444,121.1891667
tw,neihaitsun,Neihaitsun,04,,25.0844444,121.1891667
tw,neihsiaoli,Neihsiaoli,04,,23.15,120.4333333
tw,neihsiao,Neihsiao,04,,23.15,120.4333333
tw,neihsiaopalifentzu,Neihsiaopalifentzu,04,,25.15,121.45
tw,neihsichou,Neihsichou,04,,23.4361111,120.41
tw,neihsienkeng,Neihsienkeng,04,,24.1333333,120.7833333
tw,neihsingli,Neihsingli,04,,23.6666667,120.3666667
tw,neihsing,Neihsing,04,,23.6666667,120.3666667
tw,neihsinli,Neihsinli,04,,23.9333333,120.6833333
tw,neihsin,Neihsin,04,,23.9333333,120.6833333
tw,neihsintso,Neihsintso,04,,23.85,120.3833333
tw,neihsishih,Neihsishih,04,,25.1333333,121.6666667
tw,neihu (2),Neihu (2),03,,25.0786111,121.5836111
tw,neihuli,Neihuli,04,,24.5,120.7
tw,neihu,Neihu,03,,25.0786111,121.5836111
tw,neihu,Neihu,04,,24.7425,120.9075
tw,neihunei,Neihunei,03,,25.0802778,121.5408333
tw,neihutao,Neihutao,04,,24.5666667,120.7
tw,neihuti,Neihuti,04,,23.9333333,120.7333333
tw,neihutsun,Neihutsun,04,,23.6333333,120.1833333
tw,neihutzu,Neihutzu,04,,23.8666667,120.7833333
tw,neikanchai,Neikanchai,04,,25.2166667,121.5333333
tw,neikanchiao,Neikanchiao,04,,25.0202778,121.7991667
tw,neikang,Neikang,03,,25.0166667,121.5666667
tw,neikang,Neikang,04,,23.0113889,120.4144444
tw,neikangtzulin,Neikangtzulin,04,,23.0113889,120.4144444
tw,neikanliao,Neikanliao,04,,23.1833333,120.1666667
tw,neikanlin,Neikanlin,04,,24.9833333,121.45
tw,neikan,Neikan,04,,25.15,121.6166667
tw,neikeng,Neikeng,04,,23.1166667,120.4833333
tw,neikou,Neikou,03,,25.0833333,121.6166667
tw,neikoutzuchien,Neikoutzuchien,04,,23.9,120.35
tw,neikueihui,Neikueihui,04,,24.75,121.3166667
tw,neikukualiao,Neikukualiao,04,,23.7833333,120.75
tw,neikuo,Neikuo,04,,23.1166667,120.3666667
tw,neikuotsun,Neikuotsun,04,,23.1166667,120.3666667
tw,neilan,Neilan,04,,25.0,121.95
tw,neilengshuikeng,Neilengshuikeng,04,,24.9666667,121.45
tw,neiliao (1),Neiliao (1),04,,25.1572222,121.6905556
tw,neiliao (2),Neiliao (2),03,,25.15,121.5666667
tw,neiliao,Neiliao,03,,25.15,121.5666667
tw,neiliao,Neiliao,04,,22.4,120.6166667
tw,neilili,Neilili,04,,24.9833333,121.2333333
tw,neili,Neili,04,,24.8166667,121.0833333
tw,neilin,Neilin,04,,23.6169444,120.4888889
tw,neiliuliao,Neiliuliao,04,,22.8666667,120.5333333
tw,neilu,Neilu,04,,23.9333333,120.6833333
tw,neima,Neima,04,,24.5333333,120.8333333
tw,neimaopu,Neimaopu,04,,23.6969444,120.8538889
tw,neimatsutine,Neimatsutine,04,,24.95,121.4333333
tw,neimen,Neimen,04,,22.9383333,120.4688889
tw,neimushan,Neimushan,04,,25.15,121.7166667
tw,neinan,Neinan,04,,22.9166667,120.4333333
tw,neinantsun,Neinantsun,04,,22.9166667,120.4333333
tw,neipafen,Neipafen,04,,25.15,121.45
tw,neipeng,Neipeng,04,,24.8666667,121.2666667
tw,neipinglin,Neipinglin,04,,25.0333333,121.8166667
tw,neiping,Neiping,04,,24.6833333,121.05
tw,neipuhsiang,Neipuhsiang,04,,24.3113889,120.7308333
tw,neipukeng,Neipukeng,04,,23.15,120.4166667
tw,neipu,Neipu,04,,22.6138889,120.5661111
tw,neiputzu,Neiputzu,04,,23.4852778,120.5608333
tw,neisankuaitso,Neisankuaitso,04,,23.8333333,120.5833333
tw,neishankeng,Neishankeng,04,,23.5333333,120.5166667
tw,neishihmen,Neishihmen,04,,22.9666667,120.4666667
tw,neishih,Neishih,04,,22.3,120.6833333
tw,neishihtou,Neishihtou,04,,22.3,120.6833333
tw,neishihtoushe,Neishihtoushe,04,,22.3,120.6833333
tw,neishihtsun,Neishihtsun,04,,22.3055556,120.6430556
tw,neishuangchi,Neishuangchi,03,,25.1255556,121.5777778
tw,neishuanghsi,Neishuanghsi,03,,25.1255556,121.5777778
tw,neishuangkeng,Neishuangkeng,04,,24.3666667,120.8333333
tw,neishuang,Neishuang,04,,24.3666667,120.8333333
tw,neishuihsiao,Neishuihsiao,04,,22.55,120.5166667
tw,neishui,Neishui,04,,24.3333333,120.6333333
tw,neishuishan,Neishuishan,04,,25.15,121.7166667
tw,neishuitsun,Neishuitsun,04,,24.3333333,120.6333333
tw,neishupi,Neishupi,04,,23.7166667,120.7666667
tw,neitachi,Neitachi,04,,24.95,121.85
tw,neitahsi,Neitahsi,04,,24.95,121.85
tw,neitalin,Neitalin,04,,23.9333333,120.9666667
tw,neitaoli,Neitaoli,04,,24.5666667,120.7166667
tw,neitaping,Neitaping,04,,24.65,121.05
tw,neitengliaokeng,Neitengliaokeng,04,,24.9666667,121.4666667
tw,neitien,Neitien,04,,23.3833333,120.1666667
tw,neitientzu,Neitientzu,04,,23.7166667,120.6833333
tw,neitingli,Neitingli,04,,24.9833333,121.2333333
tw,neiting,Neiting,04,,25.0,121.2166667
tw,neitsaikeng,Neitsaikeng,04,,25.1333333,121.3833333
tw,neitsaohu,Neitsaohu,04,,24.4166667,120.7666667
tw,neitso,Neitso,04,,25.0333333,121.8833333
tw,neitsotsun,Neitsotsun,04,,25.0666667,121.2833333
tw,neitsotzu,Neitsotzu,04,,24.9833333,121.1833333
tw,neitungkaojui,Neitungkaojui,04,,22.85,120.3833333
tw,neiwan,Neiwan,04,,23.85,120.6
tw,neiwantsun,Neiwantsun,04,,24.6833333,120.95
tw,neiwatzu,Neiwatzu,04,,23.8166667,120.9
tw,neiwei,Neiwei,02,,22.6608333,120.2755556
tw,neiweng,Neiweng,04,,23.4666667,120.5166667
tw,neiwengtsun,Neiwengtsun,04,,23.45,120.5
tw,neiwen,Neiwen,04,,22.2166667,120.8333333
tw,neiwentsun,Neiwentsun,04,,22.2166667,120.8333333
tw,neiyang,Neiyang,01,,24.4577778,118.4505556
tw,neiyen,Neiyen,04,,25.1333333,121.4166667
tw,neiyuanshan,Neiyüanshan,04,,24.75,121.7
tw,neiyuchih,Neiyüchih,04,,23.8833333,120.9333333
tw,nengtung,Nengtung,04,,22.8333333,120.4166667
tw,niangtzukeng,Niangtzukeng,04,,24.9,121.3166667
tw,niaochiao,Niaochiao,04,,23.0466667,120.2488889
tw,niaochiaotsun,Niaochiaotsun,04,,23.0466667,120.2488889
tw,niaochungtou,Niaochungtou,04,,24.2166667,120.8
tw,niaochuwei,Niaochuwei,04,,24.1166667,120.6833333
tw,niaochuyuan,Niaochuyüan,04,,24.1166667,120.6833333
tw,niaohsiu,Niaohsiu,04,,23.5,120.4
tw,niaopu,Niaopu,04,,23.3252778,120.6188889
tw,niaoshantou,Niaoshantou,04,,25.1416667,121.45
tw,niaosungchiao,Niaosungchiao,04,,22.9333333,120.25
tw,niaosungchuang,Niaosungchuang,04,,22.6666667,120.35
tw,niaosung,Niaosung,04,,22.6666667,120.35
tw,niaosungtsun,Niaosungtsun,02,,22.6666667,120.3333333
tw,niaosungtsun,Niaosungtsun,04,,23.5166667,120.25
tw,niaotsui,Niaotsui,04,,24.7166667,121.2833333
tw,niaotsun,Niaotsun,04,,23.5208333,120.23
tw,niaoyutsun,Niaoyütsun,04,,23.6666667,119.65
tw,nichiaotzu,Nichiaotzu,04,,24.85,121.1833333
tw,niehkukung,Niehkukung,04,,22.0166667,120.8166667
tw,nientso,Nientso,04,,24.0333333,120.4
tw,nikolieh,Nikolieh,04,,23.4833333,121.2333333
tw,nikuyen,Nikuyen,04,,23.65,120.4
tw,ningpu,Ningpu,04,,23.25,121.4166667
tw,ningputsun,Ningputsun,04,,23.25,121.4
tw,nipotzu,Nipotzu,04,,24.5166667,120.8333333
tw,niuchaopu,Niuchaopu,04,,22.6333333,120.35
tw,niuchiaokengkou,Niuchiaokengkou,04,,23.9666667,120.7
tw,niuchiaokeng,Niuchiaokeng,04,,24.4666667,120.75
tw,niuchiao,Niuchiao,01,,26.1666667,119.95
tw,niuchiaopo,Niuchiaopo,04,,25.0397222,121.3833333
tw,niuchiehpu,Niuchiehpu,04,,23.4166667,120.45
