,Sehovici,02,,44.4791667,17.2058333
be,murringen,Mürringen,04,,50.416667,6.3
be,musenhoek,Musenhoek,08,,50.816667,3.916667
be,mussain,Mussain,02,,50.716667,4.15
be,musschenborg,Musschenborg,01,,51.166667,4.45
be,musschenhoek,Musschenhoek,08,,50.816667,3.916667
be,musschenstraat,Musschenstraat,08,,51.066667,3.933333
be,musschezeel,Musschezeel,08,,50.9,4
be,musselienstraat,Musselienstraat,08,,51.066667,3.933333
be,mussenborg,Mussenborg,01,,51.166667,4.45
be,mussenhoek,Mussenhoek,08,,50.816667,3.916667
be,mussenzeel,Mussenzeel,08,,50.9,4
be,mussenzele,Mussenzele,08,,50.9,4
be,musson,Musson,06,4225,49.566667,5.7
be,mussy-la-ville,Mussy-la-Ville,06,,49.583333,5.666667
be,mutsaard,Mutsaard,02,,50.9,4.366667
be,mutshagen,Mütshagen,04,,50.683333,5.966667
be,mutzhagen,Mützhagen,04,,50.683333,5.966667
be,muylem,Muylem,08,,50.833333,3.966667
be,muysen dijk,Muysen Dijk,05,,51.116667,5.6
be,muysendyk,Muysendyk,05,,51.116667,5.6
be,muysen,Muysen,02,,51.016667,4.516667
be,muysen,Muysen,05,,50.766667,5.166667
be,muyzelaar,Muyzelaar,09,,50.983333,3.266667
be,myleeke,Myleeke,08,,51,3.766667
be,my,My,06,,50.4,5.566667
be,naarmonts,Naarmonts,02,,50.683333,4.2
be,naast,Naast,03,,50.55,4.083333
be,naastveld,Naastveld,08,,51.083333,3.966667
be,nablery,Nablery,06,,50.166667,5.583333
be,nachtegaalhoek,Nachtegaalhoek,09,,50.966667,2.9
be,nachtegaal,Nachtegaal,01,,51.05,4.733333
be,nachtegaal,Nachtegaal,02,,50.733333,4.266667
be,nachtegaal,Nachtegaal,09,,50.866667,3.15
be,nachtegaalshoek,Nachtegaalshoek,01,,51.183333,4.4
be,nachtegael,Nachtegael,09,,50.966667,2.9
be,nadrin,Nadrin,06,,50.166667,5.683333
be,naestveld,Naestveld,08,,51.083333,3.966667
be,nafraiture,Nafraiture,07,,49.916667,4.916667
be,nagimont,Nagimont,06,,50.133333,5.6
be,najauge,Najauge,07,,50.1,4.7
be,nalamont,Nalamont,07,,50.45,5.1
be,nalinnes,Nalinnes,03,,50.316667,4.433333
be,nalonsart,Nalonsart,04,,50.5,5.216667
be,namache,Namache,07,,50.466667,5
be,nameche,Namêche,07,,50.466667,5
be,namen,Namen,07,,50.466667,4.866667
be,namorimont,Namorimont,07,,50.233333,5.116667
be,namoussart,Namoussart,06,,49.833333,5.5
be,namur,Namur,07,106284,50.466667,4.866667
be,nandrin,Nandrin,04,5480,50.5,5.416667
be,naninne,Naninne,07,,50.416667,4.916667
be,nanove,Nanove,02,,50.966667,4.2
be,nantimont,Nantimont,06,,49.716667,5.616667
be,naome,Naomé,07,,49.916667,5.083333
be,narcimont,Narcimont,06,,49.816667,5.55
be,narmonts,Narmonts,02,,50.683333,4.2
be,nartelange,Nartelange,06,,49.833333,5.733333
be,nashez,Nashez,06,,50.216667,5.616667
be,nassogne,Nassogne,06,5081,50.133333,5.35
be,natendries,Natendries,08,,50.85,3.65
be,natoye,Natoye,07,,50.333333,5.066667
be,nattenbaasdonck,Nattenbaasdonck,01,,51.116667,4.283333
be,nattenbaasdonk,Nattenbaasdonk,01,,51.116667,4.283333
be,nattendries,Nattendries,02,,50.716667,4.05
be,nauw,Nauw,08,,50.833333,3.85
be,navagne,Navagne,04,,50.766667,5.683333
be,navaugle,Navaugle,07,,50.2,5.183333
be,naxhelet,Naxhelet,04,,50.55,5.2
be,nazareth,Nazareth,01,,51.333333,4.916667
be,nazareth,Nazareth,07,,50.216667,4.4
be,nazareth,Nazareth,08,10890,50.966667,3.6
be,nazaret,Nazaret,01,,51.333333,4.916667
be,neche,Néche,04,,50.683333,5.733333
be,nechin,Néchin,03,,50.666667,3.25
be,neckebroek,Neckebroek,08,,50.85,3.883333
be,neckel,Neckel,04,,50.55,6.15
be,necke,Necke,08,,51.116667,3.533333
be,neckerspoel,Neckerspoel,01,,51.033333,4.5
be,nederand,Nederand,02,,50.683333,4.233333
be,nederboelare,Nederboelare,08,,50.766667,3.883333
be,nederboulaere,Nederboulaere,08,,50.766667,3.883333
be,nederbrakel,Nederbrakel,08,,50.8,3.766667
be,nederbuel,Nederbuel,01,,51.166667,4.883333
be,nederbuul,Nederbuul,01,,51.166667,4.883333
be,neder-canne,Neder-Canne,05,,50.816667,5.666667
be,nedereename,Nedereename,08,,50.866667,3.633333
be,nedereinde,Nedereinde,05,,51,5.583333
be,nederename,Nederename,08,,50.866667,3.633333
be,nederhasselt,Nederhasselt,08,,50.85,3.966667
be,nederheembeek,Nederheembeek,02,,50.9,4.383333
be,nederheide,Nederheide,01,,51.183333,4.9
be,nederheim,Nederheim,05,,50.766667,5.5
be,neder-ockerzeel,Neder-Ockerzeel,02,,50.916667,4.566667
be,nederokkerzeel,Nederokkerzeel,02,,50.916667,4.566667
be,nederolbeek,Nederolbeek,08,,50.8,3.616667
be,neder-over-heembeek,Neder-Over-Heembeek,02,,50.9,4.383333
be,neder-over-hembeek,Neder-Over-Hembeek,02,,50.9,4.383333
be,nederpoorterij,Nederpoorterij,08,,50.833333,3.766667
be,nederpoortery,Nederpoortery,08,,50.833333,3.766667
be,neder rechem,Neder Rechem,08,,50.933333,3.583333
be,nederstraat,Nederstraat,05,,50.866667,5.483333
be,nederstraat,Nederstraat,08,,50.816667,3.966667
be,nederviersel,Nederviersel,01,,51.183333,4.666667
be,nederwijk,Nederwijk,08,,50.833333,4.033333
be,nederwyk,Nederwyk,08,,50.833333,4.033333
be,nederzwalm-hermelgem,Nederzwalm-Hermelgem,08,,50.883333,3.683333
be,nederzwijnaarde,Nederzwijnaarde,08,,51,3.733333
be,neekebroek,Neekebroek,08,,50.85,3.883333
be,neep,Neep,08,,50.8,4.05
be,neeralfene,Neeralfene,02,,50.883333,4.183333
be,neer aubel,Neer Aubel,04,,50.716667,5.85
be,neerbroek,Neerbroek,01,,51.216667,4.333333
be,neerbuel,Neerbuel,01,,51.166667,4.883333
be,neerbuesinghen,Neerbuesinghen,02,,50.8,4.133333
be,neerbuizingen,Neerbuizingen,02,,50.8,4.133333
be,neerbutsel,Neerbutsel,02,,50.85,4.866667
be,neercamps,Neercamps,05,,50.816667,5.666667
be,neercanne,Neercanne,05,,50.816667,5.666667
be,neerdorp,Neerdorp,02,,50.75,4.266667
be,neereken,Neereken,08,,50.933333,3.583333
be,neerem,Neerem,05,,50.766667,5.5
be,neerglabbeek,Neerglabbeek,05,,51.1,5.616667
be,neerhalfen,Neerhalfen,02,,50.883333,4.183333
be,neerharen,Neerharen,05,,50.916667,5.683333
be,neerhavert,Neerhavert,02,,51.033333,4.3
be,neerhespen,Neerhespen,02,,50.8,5.05
be,neerheylissem,Neerheylissem,02,,50.75,4.983333
be,neerhoek,Neerhoek,09,,50.933333,3.433333
be,neer hoksent,Neer Hoksent,05,,51.15,5.416667
be,neerhoven,Neerhoven,05,,51.1,5.6
be,neer-hoxent,Neer-Hoxent,05,,51.15,5.416667
be,neerijsche,Neerijsche,02,,50.816667,4.616667
be,neerijse,Neerijse,02,,50.816667,4.616667
be,neerkanne,Neerkanne,05,,50.816667,5.666667
be,neerkreiel,Neerkreiel,05,,51.183333,5.6
be,neerkreijel,Neerkreijel,05,,51.183333,5.6
be,neerkreyel,Neerkreyel,05,,51.183333,5.6
be,neerkrijel,Neerkrijel,05,,51.183333,5.6
be,neerlanden,Neerlanden,02,,50.783333,5.083333
be,neerland,Neerland,01,,51.15,4.383333
be,neerlinter,Neerlinter,02,,50.833333,5.033333
be,neeroeteren,Neeroeteren,05,,51.083333,5.7
be,neerpede,Neerpede,02,,50.816667,4.266667
be,neerpelt,Neerpelt,05,16122,51.216667,5.416667
be,neerpoorten,Neerpoorten,02,,50.766667,4.6
be,neerrepen,Neerrepen,05,,50.816667,5.433333
be,neerstalle,Neerstalle,02,,50.8,4.3
be,neerstraat,Neerstraat,01,,51.216667,4.333333
be,neerstraat,Neerstraat,08,,51.016667,3.65
be,neervelp,Neervelp,02,,50.816667,4.816667
be,neerven,Neerven,01,,51.383333,4.8
be,neer-waasten,Neer-Waasten,03,,50.75,2.95
be,neerwelden,Neerwelden,08,,50.883333,3.666667
be,neerwijk,Neerwijk,08,,50.866667,3.916667
be,neerwinden,Neerwinden,02,,50.766667,5.05
be,neerwyk,Neerwyk,08,,50.866667,3.916667
be,neeryssche,Neeryssche,02,,50.816667,4.616667
be,neer-zellick,Neer-Zellick,02,,50.883333,4.283333
be,neer zellik,Neer Zellik,02,,50.883333,4.283333
be,neetkant,Neetkant,01,,51.116667,4.616667
be,neffe,Neffe,06,,50,5.766667
be,neffe,Neffe,07,,50.233333,4.916667
be,nefsee,Nefsée,07,,50.333333,4.616667
be,nefzee,Nefzée,07,,50.333333,4.616667
be,negenoord,Negenoord,05,,51.033333,5.766667
be,neidingen,Neidingen,04,,50.250278,6.145556
be,neigem,Neigem,05,,51.116667,5.566667
be,neigem,Neigem,08,,50.8,4.05
be,neijen,Neijen,05,,51.116667,5.566667
be,neissem,Neissem,05,,50.783333,5.15
be,nekke,Nekke,08,,51.116667,3.533333
be,nekkerspoel,Nekkerspoel,01,,51.033333,4.5
be,nekkersput,Nekkersput,08,,50.816667,4
be,nemerkendries,Nemerkendries,02,,50.75,4
be,nency,Nency,04,,50.366667,5.716667
be,nen sart,Nen Sart,02,,50.683333,4.633333
be,neon,Néon,06,,50.2,5.916667
be,nerbroek,Nerbroek,01,,51.216667,4.333333
be,nerem,Nerem,05,,50.766667,5.5
be,nerenbroek,Nerenbroek,08,,50.95,3.966667
be,nerenhoek,Nerenhoek,08,,51.133333,3.833333
be,nereth,Nereth,04,,50.65,5.983333
be,nerhalfen,Nerhalfen,02,,50.883333,4.183333
be,neringe,Neringe,02,,50.95,4.866667
be,neringhe,Neringhe,02,,50.95,4.866667
be,nering,Nering,02,,50.766667,4.3
be,nerm,Nerm,02,,50.766667,4.866667
be,nerom,Nerom,02,,50.983333,4.333333
be,nesplier,Nesplier,03,,50.716667,3.666667
be,nesschestraat,Nesschestraat,08,,50.966667,3.95
be,nessestraat,Nessestraat,08,,50.966667,3.95
be,nessonvaux,Nessonvaux,04,,50.583333,5.733333
be,netekant,Netekant,01,,51.116667,4.616667
be,netelzeep,Netelzeep,02,,50.9,4.966667
be,netenshoek,Netenshoek,08,,50.933333,3.583333
be,nethekant,Nèthekant,01,,51.116667,4.616667
be,nethen,Nethen,02,,50.783333,4.683333
be,nettinne,Nettinne,07,,50.283333,5.266667
be,neubruck,Neubrück,04,,50.253889,6.103333
be,neucoye,Neucoyé,06,,50.3,5.633333
be,neucy,Neucy,04,,50.366667,5.716667
be,neudorf,Neudorf,04,,50.666667,6.1
be,neufchateau,Neufchâteau,04,,50.716667,5.766667
be,neufchateau,Neufchâteau,06,6416,49.833333,5.433333
be,neufmaison,Neufmaison,03,,50.516667,3.783333
be,neuf maisons,Neuf Maisons,03,,50.05,4.366667
be,neufmarteau,Neufmarteau,04,,50.55,5.9
be,neufmoulin,Neufmoulin,06,,49.866667,5.266667
be,neuf sart,Neuf Sart,02,,50.683333,4.633333
be,neufvilles,Neufvilles,03,,50.566667,4
be,neu hattlich,Neu Hattlich,04,,50.566667,6.166667
be,neu-moresnet,Neu-Moresnet,04,,50.716667,6.016667
be,neundorf,Neundorf,04,,50.264722,6.092222
be,neundort,Neundort,04,,50.264722,6.092222
be,neuperle,Neuperlé,06,,49.816667,5.75
be,neupont,Neupont,06,,50.066667,5.133333
be,neuringen,Neuringen,08,,50.8,4
be,neusart,Neusart,03,,50.6,4.016667
be,neus,Neus,05,,51.2,5.416667
be,neuve cour,Neuve Cour,04,,50.666667,5.766667
be,neuve-eglise,Neuve-Église,09,,50.75,2.816667
be,neuve haie,Neuve Haie,04,,50.683333,5.766667
be,neuve-haye,Neuve-Haye,04,,50.683333,5.766667
be,neuville-en-condroz,Neuville-en-Condroz,04,,50.533333,5.45
be,neuville-le-chaudron,Neuville-le-Chaudron,07,,50.183333,4.516667
be,neuville,Neuville,02,,50.683333,4.366667
be,neuville,Neuville,03,,50.316667,4.133333
be,neuville,Neuville,04,,50.383333,5.716667
be,neuville,Neuville,06,,50.280833,5.933611
be,neuville,Neuville,07,,50.116667,5.033333
be,neuvillers,Neuvillers,06,,49.9,5.366667
be,neuville-sous-huy,Neuville-sous-Huy,04,,50.533333,5.283333
be,nevele,Nevele,08,11153,51.033333,3.55
be,nevraumont,Nevraumont,06,,49.833333,5.35
be,neyen,Neyen,05,,51.116667,5.566667
be,neyghem,Neyghem,08,,50.8,4.05
be,niaster,Niaster,04,,50.45,5.666667
be,nibermont,Nibermont,06,,49.966667,5.516667
be,niderand,Nidérand,02,,50.683333,4.233333
be,niderant,Nidérant,02,,50.683333,4.233333
be,niderhand,Niderhand,02,,50.683333,4.233333
be,nidrum,Nidrum,04,,50.45,6.2
be,nieder-emmels,Nieder-Emmels,04,,50.304722,6.103056
be,niel-bij-asch,Niel-bij-Asch,05,,51.016667,5.6
be,niel-bij-as,Niel-bij-As,05,,51.016667,5.6
be,niel-bij-sint-truiden,Niel-bij-Sint-Truiden,05,,50.733333,5.133333
be,niel,Niel,01,8656,51.116667,4.333333
be,niel-pres-d'asch,Niel-pres-d'Asch,05,,51.016667,5.6
be,niel-saint-trond,Niel-Saint-Trond,05,,50.733333,5.133333
be,niemandshoek,Niemandshoek,01,,51.133333,4.716667
be,niemanshoek,Niemanshoek,01,,51.133333,4.716667
be,nieninshoek,Nieninshoek,01,,51.133333,4.716667
be,nierlenders,Nierlenders,01,,51.183333,4.6
be,niespert,Niespert,04,,50.633333,6.05
be,nieucappelle,Nieucappelle,09,,51,2.8
be,nieupoorte,Nieupoorte,08,,51.1,3.9
be,nieupoort,Nieupoort,03,,50.766667,3.783333
be,nieuport-bains,Nieuport-Bains,09,,51.15,2.7
be,nieuport-les-bains,Nieuport-les-Bains,09,,51.15,2.7
be,nieuport,Nieuport,09,,51.133333,2.75
be,nieuwbroek,Nieuwbroek,08,,51.05,4.15
be,nieuwburg,Nieuwburg,08,,51.216667,3.716667
be,nieuwdag,Nieuwdag,05,,50.966667,5.483333
be,nieuwdak,Nieuwdak,05,,50.966667,5.483333
be,nieuwdam,Nieuwdam,08,,51.1,3.416667
be,nieuwdorp,Nieuwdorp,02,,50.9,5.1
be,nieuwdorp,Nieuwdorp,05,,51.1,5.466667
be,nieuwdorp,Nieuwdorp,09,,51.3,3.2
be,nieuwebrug,Nieuwebrug,01,,51.383333,4.616667
be,nieuwege,Nieuwege,08,,50.9,3.816667
be,nieuwege,Nieuwege,09,,51.216667,3.133333
be,nieuweghe,Nieuweghe,09,,51.216667,3.133333
be,nieuwe heide,Nieuwe Heide,01,,51.216667,5
be,nieuweheide,Nieuweheide,05,,50.95,5.383333
be,nieuweherberg,Nieuweherberg,09,,51,2.683333
be,nieuwe hoeve,Nieuwe Hoeve,01,,51.183333,5.183333
be,nieuwe hof,Nieuwe Hof,05,,51.033333,5.15
be,nieuwe koop,Nieuwe Koop,05,,51.25,5.3
be,nieuwemolen,Nieuwemolen,09,,50.883333,3
be,nieuwendam,Nieuwendam,08,,51.1,3.416667
be,nieuwendijk,Nieuwendijk,01,,51.05,4.5
be,nieuwendorp,Nieuwendorp,08,,51.183333,3.533333
be,nieuwendyck,Nieuwendyck,01,,51.05,4.5
be,nieuwenhove,Nieuwenhove,08,,50.783333,3.983333
be,nieuwenhove,Nieuwenhove,09,,50.866667,3.4
be,nieuwenmolen,Nieuwenmolen,09,,50.883333,3
be,nieuwenrode,Nieuwenrode,02,,50.983333,4.35
be,nieuwenvijver,Nieuwenvijver,05,,50.983333,5.283333
be,nieuwerkerken,Nieuwerkerken,05,6466,50.866667,5.183333
be,nieuwerkerken,Nieuwerkerken,08,,50.916667,4
be,nieuwestede,Nieuwestede,09,,50.966667,2.883333
be,nieuwhoef,Nieuwhoef,01,,51.183333,5.183333
be,nieuwhoeve,Nieuwhoeve,01,,51.183333,5.183333
be,nieuwkapelle,Nieuwkapelle,09,,51,2.8
be,nieuwkerke,Nieuwkerke,09,,50.75,2.816667
be,nieuwkerken-waas,Nieuwkerken-Waas,08,,51.2,4.183333
be,nieuwkerken-waes,Nieuwkerken-Waes,08,,51.2,4.183333
be,nieuwland,Nieuwland,01,,51.2,4.316667
be,nieuwland,Nieuwland,02,,50.983333,4.8
be,nieuwmoer,Nieuwmoer,01,,51.433333,4.516667
be,nieuwmoerscheheide,Nieuwmoerscheheide,01,,51.416667,4.516667
be,nieuwmoerseheide,Nieuwmoerseheide,01,,51.416667,4.516667
be,nieuwmunster,Nieuwmunster,09,,51.283333,3.083333
be,nieuwpoort-baden,Nieuwpoort-Baden,09,,51.15,2.7
be,nieuwpoort-bad,Nieuwpoort-Bad,09,,51.15,2.7
be,nieuwpoort,Nieuwpoort,03,,50.766667,3.783333
be,nieuwpoort,Nieuwpoort,08,,51.1,3.9
be,nieuwpoort,Nieuwpoort,09,10845,51.133333,2.75
be,nieuwrhode,Nieuwrhode,02,,50.95,4.833333
be,nieuwrode,Nieuwrode,02,,50.95,4.833333
be,nieuw sint-truiden,Nieuw Sint-Truiden,05,,50.833333,5.166667
be,nieuwstad,Nieuwstad,08,,51.033333,4.233333
be,nieuwstraat,Nieuwstraat,01,,51.116667,5.05
be,nieuwstraat,Nieuwstraat,05,,51.016667,5.316667
be,nihe haie,Nihé Haie,06,,50.25,5.666667
be,nijken,Nijken,08,,50.8,4
be,nijlen,Nijlen,01,20792,51.166667,4.65
be,nijsblock,Nijsblock,01,,51.116667,4.816667
be,nijsblok,Nijsblok,01,,51.116667,4.816667
be,nijvel,Nijvel,02,,50.6,4.333333
be,nijveloot,Nijveloot,03,,50.766667,3.783333
be,nijven,Nijven,01,,51.05,4.25
be,nijveroot,Nijveroot,03,,50.766667,3.783333
be,nijverzeel,Nijverzeel,02,,50.966667,4.166667
be,nil abbesse,Nil Abbesse,02,,50.633333,4.666667
be,nil pierreux,Nil Pierreux,02,,50.633333,4.65
be,nil saint-martin,Nil Saint-Martin,02,,50.65,4.683333
be,nil saint-vincent,Nil Saint-Vincent,02,,50.65,4.683333
be,nil-saint-vincent,Nil-Saint-Vincent,02,,50.65,4.683333
be,nil-saint-vincent-saint-martin,Nil-Saint-Vincent-Saint-Martin,02,,50.65,4.683333
be,nimbermont,Nimbermont,06,,49.966667,5.516667
be,nimelette,Nimelette,03,,49.966667,4.383333
be,nimy,Nimy,03,,50.466667,3.95
be,ninane,Ninane,04,,50.583333,5.633333
be,ninave,Ninave,02,,50.816667,4.783333
be,ninde,Ninde,02,,51,4.683333
be,ninove,Ninove,08,34795,50.833333,4.016667
be,ninster,Ninster,04,,50.45,5.666667
be,nismes,Nismes,07,,50.083333,4.55
be,nispert,Nispert,04,,50.633333,6.05
be,nisramont,Nisramont,06,,50.133333,5.65
be,niva,Niva,04,,50.633333,5.2
be,nivelet,Nivelet,06,,49.8,5.516667
be,nivelle,Nivelle,04,,50.766667,5.683333
be,nivelles,Nivelles,02,24149,50.6,4.333333
be,niverlee,Niverlée,07,,50.116667,4.7
be,nives,Nives,06,,49.916667,5.6
be,niveze,Nivezé,04,,50.5,5.9
be,nivi,Nivi,06,,49.75,5.15
be,nivjen,Nivjen,01,,51.05,4.25
be,nobipre,Nobipré,06,,49.816667,5.616667
be,noblehaie,Noblehaie,04,,50.65,5.766667
be,noblehaye,Noblehaye,04,,50.65,5.766667
be,nobressart,Nobressart,06,,49.75,5.716667
be,nodebais,Nodebais,02,,50.766667,4.733333
be,nodrenge,Nodrenge,02,,50.7,4.933333
be,noduwez,Noduwez,02,,50.733333,4.966667
be,noeveren,Noeveren,01,,51.1,4.35
be,noidre,Noidré,04,,50.516667,5.666667
be,noir bras,Noir Bras,06,,50.1,5.483333
be,noirchain,Noirchain,03,,50.4,3.916667
be,noirchamps,Noirchamps,07,,50.35,4.616667
be,noirchien,Noirchien,03,,50.333333,4.433333
be,noire bouteille,Noire Bouteille,03,,50.333333,4.066667
be,noirefontaine,Noirefontaine,06,,49.816667,5.1
be,noire voie,Noire Voie,03,,50.583333,3.666667
be,noirfontaine,Noirfontaine,06,,50.333333,5.783333
be,noirhat,Noirhat,02,,50.633333,4.533333
be,noirmont,Noirmont,02,,50.6,4.65
be,noirthier,Noirthier,04,,50.433333,6.083333
be,noir tier,Noir Tier,04,,50.433333,6.083333
be,noiseux,Noiseux,07,,50.3,5.383333
be,nokere,Nokere,08,,50.883333,3.5
be,nolinfaing,Nolinfaing,06,,49.816667,5.433333
be,nollevaux,Nollevaux,06,,49.883333,5.116667
be,nomerance,Nomerance,04,,50.733333,5.4
be,nomerange,Nomerange,04,,50.733333,5.4
be,nomont,Nomont,04,,50.55,5.55
be,nonceveux,Nonceveux,04,,50.466667,5.733333
be,nonnekerkhof,Nonnekerkhof,05,,50.9,5.2
be,noordeind,Noordeind,01,,51.4,4.483333
be,noorderwijk,Noorderwijk,01,,51.15,4.833333
be,noord heikant,Noord Heikant,01,,51.416667,5.016667
be,noordhoek,Noordhoek,09,,50.9,2.783333
be,noordhofwijk,Noordhofwijk,09,,50.866667,2.85
be,noordschotebroeck,Noordschotebroeck,09,,50.966667,2.8
be,noordschotebroek,Noordschotebroek,09,,50.966667,2.8
be,noordschote,Noordschote,09,,50.95,2.816667
be,noordstraat,Noordstraat,08,,51.116667,3.8
be,noordstraat,Noordstraat,09,,51.133333,3.1
be,noordveldhoek,Noordveldhoek,09,,51.066667,2.566667
be,noortem,Noortem,08,,51.216667,3.433333
be,noorthem,Noorthem,08,,51.216667,3.433333
be,nophove,Nophove,08,,50.766667,3.566667
be,nopstal,Nopstal,02,,50.983333,4.866667
be,norderwyck,Norderwyck,01,,51.15,4.833333
be,nord slykens,Nord Slykens,09,,51.216667,2.966667
be,nossegem,Nossegem,02,,50.883333,4.5
be,nosseghem,Nosseghem,02,,50.883333,4.5
be,notchamps,Notchamps,04,,50.516667,5.716667
be,notelaar,Notelaar,01,,51.1,4.25
be,notelaar,Notelaar,08,,51.25,3.7
be,nothomb,Nothomb,06,,49.783333,5.783333
be,notre-dame au bois,Notre-Dame au Bois,02,,50.8,4.466667
be,notre-dame-de-foy-de-rochefort,Notre-Dame-de-Foy-de-Rochefort,07,,50.166667,5.216667
be,notre-dame-de-foy,Notre-Dame-de-Foy,07,,50.25,5
be,notre-dame de tongres,Notre-Dame de Tongres,03,,50.316667,4.3
be,notre dame,Notre Dame,06,,49.766667,5.366667
be,nounait,Nounait,06,,49.8,5.183333
be,nouveli-des-loups,Nouvelî-des-Loups,06,,49.833333,5.283333
be,nouvelles,Nouvelles,03,,50.416667,3.95
be,nouvelly des loups,Nouvelly des Loups,06,,49.833333,5.283333
be,noville-les-bois,Noville-les-Bois,07,,50.55,4.966667
be,noville,Noville,04,,50.666667,5.383333
be,noville,Noville,06,,50.066667,5.766667
be,noville-sur-mehaigne,Noville-sur-Méhaigne,02,,50.616667,4.9
be,nowechamps,Nowéchamps,07,,50.35,4.616667
be,nower,Nower,07,,50.233333,4.683333
be,nowes,Nowes,07,,50.233333,4.683333
be,noyelle,Noyelle,03,,50.433333,3.7
be,nuchelenhof,Nuchelenhof,05,,51.066667,5.783333
be,nudorp,Nudorp,04,,50.733333,5.5
be,nuffelstraat,Nuffelstraat,01,,51.05,4.4
be,nukerke,Nukerke,08,,50.8,3.583333
be,nurop,Nurop,04,,50.766667,5.866667
be,nuvel,Nuvel,08,,51.1,4.116667
be,nylen,Nylen,01,,51.166667,4.65
be,ny,Ny,06,,50.283333,5.483333
be,nyssem,Nyssem,05,,50.783333,5.15
be,obaix,Obaix,03,,50.533333,4.35
be,obelisque,Obélisque,07,,50.383333,5.283333
be,oben steine bruck,Oben Steine Brück,06,,49.716667,5.7
be,obent steine bruck,Obent Steine Brück,06,,49.716667,5.7
be,ober-emmels,Ober-Emmels,04,,50.299167,6.089167
be,oberhausen,Oberhausen,04,,50.15,6.15
be,oberst-crombach,Oberst-Crombach,04,,50.281111,6.035
be,obigies,Obigies,03,,50.666667,3.35
be,oborne,Oborne,04,,50.75,5.533333
be,obourg,Obourg,03,,50.466667,4
be,obroek,Obroek,01,,51.283333,5.083333
be,obsinnich,Obsinnich,04,,50.733333,5.883333
be,ochain,Ochain,04,,50.433333,5.366667
be,ochamps,Ochamps,06,,49.933333,5.283333
be,ockevoorde,Ockevoorde,08,,51.216667,4.133333
be,ocquiere,Ocquière,02,,50.683333,4.666667
be,ocquier,Ocquier,04,,50.4,5.4
be,odeghien,Odeghien,02,,50.7,4.333333
be,odeigne,Odeigne,06,,50.266667,5.683333
be,odet,Odet,04,,50.383333,5.3
be,odeur,Odeur,04,,50.7,5.416667
be,odomont,Odomont,03,,50.533333,4.383333
be,odoumont,Odoumont,03,,50.533333,4.383333
be,odrimont,Odrimont,02,,50.7,4.466667
be,odrimont,Odrimont,04,,50.316667,5.8
be,oedelem,Oedelem,09,,51.166667,3.333333
be,oekene,Oekene,09,,50.916667,3.166667
be,oekevoorde,Oekevoorde,08,,51.216667,4.133333
be,oelegem,Oelegem,01,,51.216667,4.583333
be,oeleghem,Oeleghem,01,,51.216667,4.583333
be,oeleinde,Oeleinde,05,,51,5.583333
be,oelende,Oelende,05,,51,5.583333
be,oe,Oe,04,,50.616667,6.033333
be,oeren,Oeren,09,,51.033333,2.7
be,oerle,Oerle,04,,50.733333,5.366667
be,oeselgem,Oeselgem,09,,50.933333,3.433333
be,oesselghem,Oesselghem,09,,50.933333,3.433333
be,oetingen,Oetingen,02,,50.766667,4.066667
be,oetinghen,Oetinghen,02,,50.766667,4.066667
be,oeudeghien,Oeudeghien,03,,50.666667,3.716667
be,oevelenberg,Oevelenberg,01,,51.25,4.816667
be,oevel,Oevel,01,,51.133333,4.883333
be,oeverkant,Oeverkant,01,,51.2,4.333333
be,oevers,Oevers,08,,51.116667,4.2
be,offagne,Offagne,06,,49.883333,5.183333
be,offaing,Offaing,06,,49.833333,5.483333
be,offange,Offange,06,,49.883333,5.183333
be,offelken,Offelken,05,,50.766667,5.45
be,offignies,Offignies,03,,50.383333,3.8
be,offus,Offus,02,,50.65,4.916667
be,ognee,Ognée,04,,50.516667,5.65
be,ogn'e,Ogn'e,04,,50.516667,5.65
be,ogy,Ogy,03,,50.716667,3.766667
be,ohain,Ohain,02,,50.7,4.466667
be,oha,Oha,04,,50.533333,5.2
be,ohey,Ohey,07,4324,50.433333,5.133333
be,oignies,Oignies,03,,50.433333,4.583333
be,oignies,Oignies,07,,50.016667,4.633333
be,oirbeek,Oirbeek,02,,50.8,4.9
be,oisefagne,Oisefagne,06,,49.866667,5.65
be,oisquercq,Oisquercq,02,,50.666667,4.216667
be,oizy,Oizy,07,,49.9,5.016667
be,okegem,Okegem,08,,50.85,4.05
be,okerij,Okerij,08,,50.766667,3.583333
be,okkerwijk,Okkerwijk,09,,50.8,3.45
be,oksdonk,Oksdonk,02,,51,4.366667
be,okselaar,Okselaar,02,,51.033333,5
be,olekenbos,Olekenbos,09,,50.833333,3.383333
be,olende,Olende,05,,51,5.583333
be,olen,Olen,01,11070,51.15,4.85
be,oleye,Oleye,04,,50.716667,5.283333
be,oliehoek,Oliehoek,08,,50.85,3.6
be,ollemanshoek,Ollemanshoek,01,,51.066667,4.9
be,ollignies,Ollignies,03,,50.683333,3.85
